"","date","year","month","day","latitude","longitude","name"
"9182","2014-07-26T00:00:00",2014,7,26,38.246265,-107.762725,"Danaus plexippus"
"9183","2020-01-24T08:10:42",2020,1,24,32.751618,-117.059735,"Danaus plexippus"
"9184","2020-07-21T10:52:00",2020,7,21,34.165369,-118.494801,"Danaus plexippus"
"9185","2021-08-29T09:04:00",2021,8,29,32.315103,-110.810952,"Danaus plexippus"
"9186","2017-07-13T13:48:32",2017,7,13,34.161154,-118.124867,"Danaus plexippus"
"9187","2019-09-16T20:38:00",2019,9,16,30.536724,-103.802599,"Danaus plexippus"
"9188","2020-04-26T16:24:00",2020,4,26,33.195372,-117.341184,"Danaus plexippus"
"9189","2020-07-05T16:21:27",2020,7,5,34.282093,-119.19793,"Danaus plexippus"
"9190","2021-07-01T08:20:11",2021,7,1,34.39753,-119.707795,"Danaus plexippus"
"9191","2020-10-25T13:39:00",2020,10,25,25.403974,-100.997447,"Danaus plexippus"
"9192","2019-06-14T13:07:30",2019,6,14,34.015472,-118.036605,"Danaus plexippus"
"9193","2019-11-20T00:00:00",2019,11,20,23.195139,-106.425602,"Danaus plexippus"
"9194","2020-12-15T12:03:00",2020,12,15,35.280975,-120.664773,"Danaus plexippus"
"9195","2019-02-27T12:46:22",2019,2,27,35.259743,-120.669357,"Danaus plexippus"
"9196","2020-08-25T09:23:11",2020,8,25,32.61415,-116.973412,"Danaus plexippus"
"9197","2019-01-23T15:18:09",2019,1,23,34.127884,-118.466545,"Danaus plexippus"
"9198","2019-12-19T16:35:05",2019,12,19,29.082545,-110.967958,"Danaus plexippus"
"9199","2021-10-10T10:19:00",2021,10,10,29.862143,-100.340649,"Danaus plexippus"
"9200","2017-04-13T17:28:00",2017,4,13,34.110678,-118.074756,"Danaus plexippus"
"9201","2018-07-23T13:04:00",2018,7,23,32.662692,-117.089156,"Danaus plexippus"
"9202","2020-12-12T12:22:00",2020,12,12,34.043758,-118.407619,"Danaus plexippus"
"9203","2021-10-15T18:38:31",2021,10,15,35.267591,-120.635403,"Danaus plexippus"
"9204","2016-09-27T12:36:27",2016,9,27,34.807542,-119.012489,"Danaus plexippus"
"9205","2017-08-20T10:58:34",2017,8,20,34.13352,-117.852627,"Danaus plexippus"
"9206","2019-05-10T19:57:00",2019,5,10,35.988546,-119.957941,"Danaus plexippus"
"9207","2015-11-01T00:00:00",2015,11,1,34.017638,-118.288057,"Danaus plexippus"
"9208","2021-05-14T10:31:07",2021,5,14,33.915833,-118.068056,"Danaus plexippus"
"9209","2021-09-29T15:22:00",2021,9,29,27.842512,-101.12252,"Danaus plexippus"
"9210","2019-07-15T09:10:36",2019,7,15,34.029746,-118.103816,"Danaus plexippus"
"9211","2019-10-09T16:59:26",2019,10,9,33.984422,-118.410683,"Danaus plexippus"
"9212","2016-08-20T14:15:00",2016,8,20,34.045391,-118.253487,"Danaus plexippus"
"9213","2017-12-13T09:45:00",2017,12,13,34.144828,-118.050881,"Danaus plexippus"
"9214","2020-03-21T15:07:56",2020,3,21,34.167271,-118.308163,"Danaus plexippus"
"9215","2019-11-06T15:15:11",2019,11,6,32.647357,-116.949466,"Danaus plexippus"
"9216","2021-06-23T16:50:00",2021,6,23,33.908478,-117.890733,"Danaus plexippus"
"9217","2014-03-03T12:51:06",2014,3,3,32.789287,-117.047701,"Danaus plexippus"
"9218","2016-10-27T00:48:55",2016,10,27,21.356667,-101.943459,"Danaus plexippus"
"9219","2017-06-20T10:52:02",2017,6,20,34.133411,-117.852604,"Danaus plexippus"
"9220","2019-11-09T14:18:16",2019,11,9,34.138728,-118.346296,"Danaus plexippus"
"9221","2021-11-10T17:29:00",2021,11,10,25.791874,-100.409256,"Danaus plexippus"
"9222","2019-06-30T22:13:00",2019,6,30,34.22034,-119.18018,"Danaus plexippus"
"9223","2017-07-21T12:42:00",2017,7,21,33.312419,-116.819725,"Danaus plexippus"
"9224","2018-11-02T06:19:00",2018,11,2,25.798917,-100.307128,"Danaus plexippus"
"9225","2019-04-03T13:37:46",2019,4,3,33.702905,-118.05197,"Danaus plexippus"
"9226","2016-11-09T12:52:31",2016,11,9,34.13337,-117.852487,"Danaus plexippus"
"9227","2017-04-14T14:56:50",2017,4,14,34.108446,-117.829866,"Danaus plexippus"
"9228","2021-10-25T08:38:00",2021,10,25,26.436908,-100.518703,"Danaus plexippus"
"9229","2013-11-10T12:03:56",2013,11,10,32.858221,-116.915195,"Danaus plexippus"
"9230","2018-09-06T13:50:00",2018,9,6,34.031983,-118.442639,"Danaus plexippus"
"9231","2021-05-08T10:05:15",2021,5,8,32.801528,-117.051483,"Danaus plexippus"
"9232","2019-11-15T13:13:00",2019,11,15,25.609952,-100.370978,"Danaus plexippus"
"9233","2021-09-20T08:12:30",2021,9,20,33.789,-117.810433,"Danaus plexippus"
"9234","2018-10-03T08:03:00",2018,10,3,21.363496,-101.929101,"Danaus plexippus"
"9235","2019-07-09T14:07:44",2019,7,9,33.897317,-118.351197,"Danaus plexippus"
"9236","2013-08-31T11:58:00",2013,8,31,30.672221,-104.142861,"Danaus plexippus"
"9237","2018-10-25T13:18:31",2018,10,25,25.648076,-100.177362,"Danaus plexippus"
"9238","2018-12-15T14:32:06",2018,12,15,25.614344,-100.262776,"Danaus plexippus"
"9239","2018-09-27T12:46:01",2018,9,27,34.000753,-118.395667,"Danaus plexippus"
"9240","2019-11-30T00:00:00",2019,11,30,32.340809,-110.9818,"Danaus plexippus"
"9241","2021-05-13T14:10:00",2021,5,13,33.139318,-117.119629,"Danaus plexippus"
"9242","2021-09-07T18:57:58",2021,9,7,35.499126,-102.210922,"Danaus plexippus"
"9243","2016-09-28T13:29:00",2016,9,28,32.243605,-111.168077,"Danaus plexippus"
"9244","2016-05-16T00:00:00",2016,5,16,33.979862,-117.390554,"Danaus plexippus"
"9245","2018-05-19T09:20:08",2018,5,19,21.913856,-102.314186,"Danaus plexippus"
"9246","2018-12-11T13:37:36",2018,12,11,33.639487,-117.902385,"Danaus plexippus"
"9247","2021-07-06T09:17:27",2021,7,6,34.163025,-118.376175,"Danaus plexippus"
"9248","2021-08-01T16:00:00",2021,8,1,34.201117,-118.210781,"Danaus plexippus"
"9249","2021-11-18T14:15:38",2021,11,18,32.731645,-117.149247,"Danaus plexippus"
"9250","2020-08-26T13:12:00",2020,8,26,22.144377,-100.917232,"Danaus plexippus"
"9251","2021-10-16T10:56:00",2021,10,16,32.84068,-117.032208,"Danaus plexippus"
"9252","2017-03-05T17:16:00",2017,3,5,33.881267,-118.311199,"Danaus plexippus"
"9253","2005-11-04T09:56:00",2005,11,4,33.664155,-117.843063,"Danaus plexippus"
"9254","2021-07-29T07:26:53",2021,7,29,34.228695,-118.25122,"Danaus plexippus"
"9255","2014-10-21T00:00:00",2014,10,21,39.731935,-104.961938,"Danaus plexippus"
"9256","2016-12-05T11:24:00",2016,12,5,29.011395,-111.138847,"Danaus plexippus"
"9257","2021-11-07T09:36:24",2021,11,7,21.007666,-101.282631,"Danaus plexippus"
"9258","2018-03-26T09:31:00",2018,3,26,33.958647,-118.313412,"Danaus plexippus"
"9259","2020-06-07T09:37:43",2020,6,7,34.036955,-118.410901,"Danaus plexippus"
"9260","2018-09-13T15:11:00",2018,9,13,40.18392,-105.16989,"Danaus plexippus"
"9261","2021-03-19T13:29:27",2021,3,19,33.730283,-117.02293,"Danaus plexippus"
"9262","2015-07-18T20:10:00",2015,7,18,37.494657,-120.846594,"Danaus plexippus"
"9263","2018-06-09T10:20:00",2018,6,9,33.17837,-117.367816,"Danaus plexippus"
"9264","2016-10-28T15:10:53",2016,10,28,21.306978,-101.908901,"Danaus plexippus"
"9265","2018-04-21T17:38:43",2018,4,21,32.680612,-117.04905,"Danaus plexippus"
"9266","2020-05-06T09:45:30",2020,5,6,34.128289,-118.21217,"Danaus plexippus"
"9267","2018-06-22T11:10:00",2018,6,22,32.551313,-117.085604,"Danaus plexippus"
"9268","2021-03-07T10:27:00",2021,3,7,32.2238,-110.910811,"Danaus plexippus"
"9269","2021-04-05T14:15:55",2021,4,5,33.9695,-118.396112,"Danaus plexippus"
"9270","2021-08-14T08:12:00",2021,8,14,33.726096,-117.278386,"Danaus plexippus"
"9271","2019-11-16T11:11:06",2019,11,16,34.066261,-118.441063,"Danaus plexippus"
"9272","2021-09-30T11:24:09",2021,9,30,34.420025,-119.664578,"Danaus plexippus"
"9273","2020-10-16T18:23:17",2020,10,16,25.766239,-100.427422,"Danaus plexippus"
"9274","2021-06-30T18:23:51",2021,6,30,34.168248,-118.455572,"Danaus plexippus"
"9275","2017-09-01T04:21:00",2017,9,1,30.929323,-109.890318,"Danaus plexippus"
"9276","2021-05-11T13:14:00",2021,5,11,33.898456,-117.507286,"Danaus plexippus"
"9277","2019-09-10T13:43:00",2019,9,10,31.883288,-109.205725,"Danaus plexippus"
"9278","2021-08-10T18:06:47",2021,8,10,32.699138,-117.135536,"Danaus plexippus"
"9279","2013-08-05T15:57:47",2013,8,5,33.775167,-118.095,"Danaus plexippus"
"9280","2021-09-04T17:52:00",2021,9,4,21.451579,-102.43269,"Danaus plexippus"
"9281","2021-11-07T13:48:18",2021,11,7,34.024776,-118.153797,"Danaus plexippus"
"9282","2021-10-28T10:12:00",2021,10,28,25.780443,-100.355186,"Danaus plexippus"
"9283","2019-10-17T00:00:00",2019,10,17,29.287523,-100.413963,"Danaus plexippus"
"9284","2021-04-24T08:56:27",2021,4,24,33.756204,-118.314618,"Danaus plexippus"
"9285","2016-12-06T12:16:00",2016,12,6,23.299,-106.443,"Danaus plexippus"
"9286","2020-04-25T14:24:53",2020,4,25,33.859431,-118.504608,"Danaus plexippus"
"9287","2016-12-28T10:45:00",2016,12,28,21.4849,-104.897597,"Danaus plexippus"
"9288","2018-11-09T10:08:45",2018,11,9,34.420277,-119.664719,"Danaus plexippus"
"9289","2018-12-09T15:08:00",2018,12,9,33.279253,-111.159474,"Danaus plexippus"
"9290","2015-08-03T00:00:00",2015,8,3,38.288117,-111.242737,"Danaus plexippus"
"9291","2019-08-30T00:00:00",2019,8,30,37.614748,-109.482573,"Danaus plexippus"
"9292","2012-12-13T11:00:00",2012,12,13,35.129647,-120.632393,"Danaus plexippus"
"9293","2019-07-10T18:07:43",2019,7,10,39.774121,-119.647522,"Danaus plexippus"
"9294","2019-10-14T00:00:00",2019,10,14,25.655242,-100.453676,"Danaus plexippus"
"9295","2016-10-20T21:53:00",2016,10,20,34.418502,-119.868479,"Danaus plexippus"
"9296","2020-08-23T09:12:46",2020,8,23,34.105772,-118.444958,"Danaus plexippus"
"9297","2019-05-21T15:25:00",2019,5,21,34.173986,-118.028463,"Danaus plexippus"
"9298","2019-09-18T17:26:53",2019,9,18,34.18631,-118.57943,"Danaus plexippus"
"9299","2021-05-27T17:12:51",2021,5,27,32.752255,-116.935197,"Danaus plexippus"
"9300","2019-11-15T14:50:07",2019,11,15,32.243605,-111.167747,"Danaus plexippus"
"9301","2020-05-24T18:08:25",2020,5,24,34.128647,-118.353143,"Danaus plexippus"
"9302","2020-10-28T09:22:00",2020,10,28,21.45139,-100.132702,"Danaus plexippus"
"9303","2013-11-04T00:00:00",2013,11,4,27.839048,-101.123443,"Danaus plexippus"
"9304","2020-03-25T14:27:57",2020,3,25,32.732316,-117.140907,"Danaus plexippus"
"9305","2021-07-26T14:20:16",2021,7,26,35.122736,-120.572424,"Danaus plexippus"
"9306","2018-11-02T17:43:00",2018,11,2,25.371797,-100.93803,"Danaus plexippus"
"9307","2021-10-26T12:05:00",2021,10,26,33.632284,-117.803378,"Danaus plexippus"
"9308","2020-10-20T13:53:00",2020,10,20,35.12385,-120.619216,"Danaus plexippus"
"9309","2020-09-13T10:07:00",2020,9,13,32.860294,-117.209706,"Danaus plexippus"
"9310","2021-08-26T12:07:35",2021,8,26,33.789012,-117.810497,"Danaus plexippus"
"9311","2018-08-22T09:07:00",2018,8,22,31.883252,-109.205541,"Danaus plexippus"
"9312","2020-04-04T12:47:49",2020,4,4,33.671675,-118.008942,"Danaus plexippus"
"9313","2018-06-03T08:29:54",2018,6,3,34.201317,-118.212363,"Danaus plexippus"
"9314","2021-11-09T11:33:00",2021,11,9,32.33944,-110.981591,"Danaus plexippus"
"9315","2018-02-23T10:03:09",2018,2,23,32.734954,-117.126937,"Danaus plexippus"
"9316","2014-03-12T00:00:00",2014,3,12,33.991335,-118.461073,"Danaus plexippus"
"9317","2004-11-08T12:22:00",2004,11,8,34.034144,-118.681164,"Danaus plexippus"
"9318","2021-10-22T14:56:43",2021,10,22,34.435227,-119.823547,"Danaus plexippus"
"9319","2020-06-30T15:34:00",2020,6,30,32.749783,-117.237022,"Danaus plexippus"
"9320","2021-05-30T12:57:18",2021,5,30,34.174688,-118.471467,"Danaus plexippus"
"9321","2018-04-28T10:17:00",2018,4,28,32.732342,-117.149117,"Danaus plexippus"
"9322","2020-10-09T09:26:23",2020,10,9,34.829735,-111.897282,"Danaus plexippus"
"9323","2021-09-12T13:25:00",2021,9,12,35.09251,-106.680945,"Danaus plexippus"
"9324","2020-06-04T07:51:58",2020,6,4,33.988853,-118.403122,"Danaus plexippus"
"9325","2015-10-20T20:22:31",2015,10,20,34.052807,-118.21383,"Danaus plexippus"
"9326","2014-12-10T12:40:39",2014,12,10,32.776528,-117.071367,"Danaus plexippus"
"9327","2020-04-26T15:28:07",2020,4,26,33.876345,-117.857095,"Danaus plexippus"
"9328","2020-10-26T05:53:00",2020,10,26,21.608919,-100.402698,"Danaus plexippus"
"9329","2018-07-06T13:44:49",2018,7,6,37.843567,-111.520247,"Danaus plexippus"
"9330","2021-06-03T02:03:00",2021,6,3,33.933996,-117.194465,"Danaus plexippus"
"9331","2015-10-20T13:22:56",2015,10,20,33.9435,-117.605597,"Danaus plexippus"
"9332","2016-03-29T13:57:25",2016,3,29,34.13345,-117.85264,"Danaus plexippus"
"9333","2021-07-24T15:31:43",2021,7,24,34.256425,-119.212272,"Danaus plexippus"
"9334","2019-10-24T08:38:00",2019,10,24,25.40999,-100.881553,"Danaus plexippus"
"9335","2020-09-09T07:52:00",2020,9,9,33.990866,-118.207736,"Danaus plexippus"
"9336","2018-10-21T12:45:55",2018,10,21,38.284372,-120.863604,"Danaus plexippus"
"9337","2019-03-25T07:13:08",2019,3,25,33.714278,-118.034005,"Danaus plexippus"
"9338","2021-10-05T14:40:00",2021,10,5,29.862308,-100.342811,"Danaus plexippus"
"9339","2018-09-07T09:35:00",2018,9,7,34.767395,-106.760987,"Danaus plexippus"
"9340","2019-10-08T16:21:00",2019,10,8,31.368729,-100.510289,"Danaus plexippus"
"9341","2020-08-13T12:43:46",2020,8,13,32.650538,-117.148701,"Danaus plexippus"
"9342","2016-10-01T11:31:20",2016,10,1,34.133436,-117.852592,"Danaus plexippus"
"9343","2018-09-16T11:49:00",2018,9,16,39.525885,-118.518679,"Danaus plexippus"
"9344","2019-07-21T16:23:05",2019,7,21,33.996689,-118.459061,"Danaus plexippus"
"9345","2020-08-04T09:40:13",2020,8,4,32.72185,-117.121187,"Danaus plexippus"
"9346","2018-10-30T11:26:11",2018,10,30,33.747853,-118.307578,"Danaus plexippus"
"9347","2021-11-02T16:50:22",2021,11,2,34.27121,-118.758554,"Danaus plexippus"
"9348","2021-07-28T19:24:00",2021,7,28,31.324887,-109.260848,"Danaus plexippus"
"9349","2016-03-01T13:34:00",2016,3,1,34.233519,-119.036925,"Danaus plexippus"
"9350","2019-10-17T15:37:10",2019,10,17,33.94574,-118.392198,"Danaus plexippus"
"9351","2018-12-22T08:57:14",2018,12,22,34.206718,-118.192589,"Danaus plexippus"
"9352","2019-06-30T08:33:00",2019,6,30,21.486802,-104.858679,"Danaus plexippus"
"9353","2021-10-26T10:50:01",2021,10,26,25.407223,-100.310237,"Danaus plexippus"
"9354","2015-06-17T00:00:00",2015,6,17,33.995861,-118.237496,"Danaus plexippus"
"9355","2017-06-25T03:34:00",2017,6,25,38.919253,-120.066801,"Danaus plexippus"
"9356","2019-08-14T19:18:09",2019,8,14,33.56677,-117.584428,"Danaus plexippus"
"9357","2021-11-16T10:49:10",2021,11,16,25.667592,-100.363388,"Danaus plexippus"
"9358","2018-02-06T21:29:00",2018,2,6,35.129394,-120.632545,"Danaus plexippus"
"9359","2019-03-16T14:10:00",2019,3,16,34.145398,-118.115598,"Danaus plexippus"
"9360","2014-12-25T00:00:00",2014,12,25,33.945983,-118.377955,"Danaus plexippus"
"9361","2020-01-13T14:00:22",2020,1,13,33.729702,-116.381606,"Danaus plexippus"
"9362","2019-03-14T00:00:00",2019,3,14,25.286298,-101.167853,"Danaus plexippus"
"9363","2017-10-14T11:58:41",2017,10,14,34.38658,-119.502475,"Danaus plexippus"
"9364","2021-02-12T10:36:36",2021,2,12,33.742586,-118.102252,"Danaus plexippus"
"9365","2017-10-04T17:41:15",2017,10,4,32.282605,-111.033106,"Danaus plexippus"
"9366","2020-10-05T12:43:00",2020,10,5,31.889751,-102.324648,"Danaus plexippus"
"9367","2016-05-23T12:43:22",2016,5,23,34.017856,-118.28855,"Danaus plexippus"
"9368","2020-03-30T10:52:00",2020,3,30,33.732721,-118.311297,"Danaus plexippus"
"9369","2015-10-18T11:31:20",2015,10,18,33.486237,-117.703324,"Danaus plexippus"
"9370","2020-06-30T18:41:00",2020,6,30,33.832227,-118.326848,"Danaus plexippus"
"9371","2020-05-06T11:26:00",2020,5,6,32.775989,-117.071253,"Danaus plexippus"
"9372","2021-09-30T16:36:24",2021,9,30,33.772447,-116.563846,"Danaus plexippus"
"9373","2021-04-12T14:41:00",2021,4,12,34.128625,-118.155656,"Danaus plexippus"
"9374","2019-04-25T14:40:00",2019,4,25,34.119873,-118.122251,"Danaus plexippus"
"9375","2021-11-02T10:00:19",2021,11,2,32.920563,-107.575455,"Danaus plexippus"
"9376","2016-07-10T14:28:59",2016,7,10,32.556852,-117.085073,"Danaus plexippus"
"9377","2021-07-07T11:49:00",2021,7,7,34.196836,-118.179422,"Danaus plexippus"
"9378","2021-07-19T10:24:10",2021,7,19,34.015011,-116.994453,"Danaus plexippus"
"9379","2017-07-09T09:32:32",2017,7,9,34.005975,-118.395958,"Danaus plexippus"
"9380","2020-09-29T20:10:13",2020,9,29,34.983528,-101.919056,"Danaus plexippus"
"9381","2017-05-22T13:27:00",2017,5,22,32.232875,-110.900335,"Danaus plexippus"
"9382","2021-07-27T11:54:04",2021,7,27,33.054917,-117.27928,"Danaus plexippus"
"9383","2021-07-04T14:58:00",2021,7,4,33.805012,-118.117686,"Danaus plexippus"
"9384","2021-03-07T20:36:00",2021,3,7,32.715738,-117.161084,"Danaus plexippus"
"9385","2021-03-28T17:45:36",2021,3,28,32.746489,-117.152395,"Danaus plexippus"
"9386","2017-05-18T08:31:47",2017,5,18,34.127269,-118.342223,"Danaus plexippus"
"9387","2021-01-15T09:36:00",2021,1,15,34.120931,-118.121659,"Danaus plexippus"
"9388","2011-10-27T00:00:00",2011,10,27,26.976539,-101.894171,"Danaus plexippus"
"9389","2016-08-23T10:12:23",2016,8,23,34.133383,-117.852482,"Danaus plexippus"
"9390","2017-08-05T14:37:38",2017,8,5,26.48761,-100.214607,"Danaus plexippus"
"9391","2020-07-16T17:51:23",2020,7,16,33.939063,-118.302744,"Danaus plexippus"
"9392","2015-04-04T12:24:38",2015,4,4,33.716297,-118.315053,"Danaus plexippus"
"9393","2021-03-09T10:55:40",2021,3,9,34.127033,-118.055702,"Danaus plexippus"
"9394","2019-06-07T10:14:00",2019,6,7,34.01422,-118.376648,"Danaus plexippus"
"9395","2016-11-06T15:24:00",2016,11,6,31.802532,-116.615036,"Danaus plexippus"
"9396","2018-10-31T14:06:00",2018,10,31,25.524609,-100.380655,"Danaus plexippus"
"9397","2020-06-27T09:21:48",2020,6,27,33.921967,-118.21582,"Danaus plexippus"
"9398","2020-07-17T14:10:35",2020,7,17,34.003044,-118.47286,"Danaus plexippus"
"9399","2021-06-07T17:57:50",2021,6,7,33.840335,-118.092784,"Danaus plexippus"
"9400","2020-02-17T11:03:43",2020,2,17,35.12445,-120.627342,"Danaus plexippus"
"9401","2021-07-21T15:11:34",2021,7,21,35.275135,-120.64839,"Danaus plexippus"
"9402","2019-06-22T11:16:58",2019,6,22,34.035574,-118.249143,"Danaus plexippus"
"9403","2021-07-04T12:03:00",2021,7,4,32.921704,-117.148048,"Danaus plexippus"
"9404","2019-08-24T16:06:15",2019,8,24,32.648861,-117.38204,"Danaus plexippus"
"9405","2020-08-27T15:47:00",2020,8,27,35.154631,-120.667354,"Danaus plexippus"
"9406","2017-04-18T14:41:10",2017,4,18,34.018006,-118.288588,"Danaus plexippus"
"9407","2015-09-27T17:21:13",2015,9,27,36.051089,-112.103353,"Danaus plexippus"
"9408","2019-11-01T09:57:00",2019,11,1,25.386972,-100.796032,"Danaus plexippus"
"9409","2015-10-25T11:16:37",2015,10,25,34.017897,-118.288596,"Danaus plexippus"
"9410","2020-07-10T14:58:48",2020,7,10,33.988862,-118.403092,"Danaus plexippus"
"9411","2016-09-01T07:57:03",2016,9,1,34.133496,-117.852508,"Danaus plexippus"
"9412","2021-11-01T14:04:48",2021,11,1,33.720678,-118.033644,"Danaus plexippus"
"9413","2019-06-11T11:44:35",2019,6,11,34.76733,-106.761055,"Danaus plexippus"
"9414","2018-11-02T17:50:00",2018,11,2,25.373118,-100.93948,"Danaus plexippus"
"9415","2018-11-30T11:28:00",2018,11,30,34.086523,-118.113389,"Danaus plexippus"
"9416","2020-07-05T11:48:00",2020,7,5,34.2126,-118.888389,"Danaus plexippus"
"9417","2019-06-21T14:34:37",2019,6,21,34.190063,-118.406897,"Danaus plexippus"
"9418","2019-12-09T16:40:20",2019,12,9,34.073613,-117.833138,"Danaus plexippus"
"9419","2020-08-08T14:47:12",2020,8,8,32.665606,-117.105707,"Danaus plexippus"
"9420","2021-08-14T10:48:23",2021,8,14,32.693488,-117.169846,"Danaus plexippus"
"9421","2020-10-23T10:49:00",2020,10,23,23.148274,-101.184244,"Danaus plexippus"
"9422","2020-04-03T14:34:00",2020,4,3,33.780538,-118.276474,"Danaus plexippus"
"9423","2020-10-15T11:03:00",2020,10,15,33.87317,-118.322691,"Danaus plexippus"
"9424","2017-12-03T10:21:08",2017,12,3,33.971704,-118.416478,"Danaus plexippus"
"9425","2020-12-13T11:42:17",2020,12,13,34.033942,-118.489689,"Danaus plexippus"
"9426","2018-10-11T10:13:24",2018,10,11,34.001786,-118.395645,"Danaus plexippus"
"9427","2020-05-13T19:38:51",2020,5,13,33.988892,-118.403075,"Danaus plexippus"
"9428","2020-09-24T00:00:00",2020,9,24,39.993809,-105.120349,"Danaus plexippus"
"9429","2018-05-06T13:49:11",2018,5,6,34.128553,-118.114722,"Danaus plexippus"
"9430","2020-11-15T09:18:58",2020,11,15,34.340069,-118.830434,"Danaus plexippus"
"9431","2018-03-07T15:53:44",2018,3,7,34.271076,-119.266472,"Danaus plexippus"
"9432","2020-01-22T13:28:00",2020,1,22,35.320744,-120.841697,"Danaus plexippus"
"9433","2020-07-25T08:57:30",2020,7,25,33.919627,-118.20667,"Danaus plexippus"
"9434","2020-07-11T12:42:00",2020,7,11,33.87452,-118.293392,"Danaus plexippus"
"9435","2016-04-20T10:10:22",2016,4,20,34.017499,-118.287848,"Danaus plexippus"
"9436","2020-03-27T13:03:28",2020,3,27,33.075164,-117.303765,"Danaus plexippus"
"9437","2021-10-20T16:55:46",2021,10,20,33.463359,-111.786153,"Danaus plexippus"
"9438","2020-08-11T15:55:26",2020,8,11,33.863916,-118.382736,"Danaus plexippus"
"9439","2015-12-06T10:36:42",2015,12,6,34.208947,-118.180553,"Danaus plexippus"
"9440","2017-02-22T16:18:00",2017,2,22,32.094391,-116.869855,"Danaus plexippus"
"9441","2019-04-13T08:43:00",2019,4,13,33.785251,-118.119916,"Danaus plexippus"
"9442","2021-03-06T13:56:30",2021,3,6,34.159581,-118.426497,"Danaus plexippus"
"9443","2021-05-17T13:42:02",2021,5,17,33.800922,-117.479135,"Danaus plexippus"
"9444","2020-03-14T17:34:45",2020,3,14,22.019334,-100.828709,"Danaus plexippus"
"9445","2021-05-08T17:39:34",2021,5,8,34.078623,-117.197519,"Danaus plexippus"
"9446","2020-04-11T15:25:28",2020,4,11,25.793926,-100.457882,"Danaus plexippus"
"9447","2021-07-02T12:53:18",2021,7,2,32.749438,-116.933655,"Danaus plexippus"
"9448","2018-12-20T13:21:46",2018,12,20,33.402779,-111.678886,"Danaus plexippus"
"9449","2019-11-11T17:24:41",2019,11,11,25.618144,-100.536613,"Danaus plexippus"
"9450","2017-12-02T11:57:00",2017,12,2,32.718735,-117.151262,"Danaus plexippus"
"9451","2020-05-27T10:16:58",2020,5,27,33.920461,-118.454053,"Danaus plexippus"
"9452","2021-07-22T16:24:27",2021,7,22,34.268625,-118.320931,"Danaus plexippus"
"9453","2014-11-09T00:00:00",2014,11,9,25.686614,-100.316113,"Danaus plexippus"
"9454","2016-05-20T12:59:30",2016,5,20,34.065489,-118.381708,"Danaus plexippus"
"9455","2021-06-24T14:13:45",2021,6,24,32.731289,-117.147997,"Danaus plexippus"
"9456","2021-10-03T13:48:19",2021,10,3,30.569859,-103.874684,"Danaus plexippus"
"9457","2019-06-14T10:46:00",2019,6,14,34.149376,-118.354887,"Danaus plexippus"
"9458","2020-10-12T12:39:00",2020,10,12,33.898486,-117.507311,"Danaus plexippus"
"9459","2019-01-07T12:42:52",2019,1,7,34.409155,-119.692955,"Danaus plexippus"
"9460","2020-03-19T13:26:16",2020,3,19,34.283455,-119.21145,"Danaus plexippus"
"9461","2020-05-21T15:40:00",2020,5,21,34.073824,-118.454739,"Danaus plexippus"
"9462","2021-08-06T16:39:45",2021,8,6,34.180231,-118.845908,"Danaus plexippus"
"9463","2020-04-08T09:36:41",2020,4,8,33.807834,-118.266122,"Danaus plexippus"
"9464","2021-11-12T14:14:34",2021,11,12,34.004353,-118.398475,"Danaus plexippus"
"9465","2019-08-03T09:37:00",2019,8,3,40.797841,-111.852894,"Danaus plexippus"
"9466","2014-10-26T00:00:00",2014,10,26,33.957391,-118.279649,"Danaus plexippus"
"9467","2019-11-02T15:22:00",2019,11,2,33.650818,-117.583758,"Danaus plexippus"
"9468","2016-08-01T00:00:00",2016,8,1,32.765266,-117.226839,"Danaus plexippus"
"9469","2013-07-22T00:00:00",2013,7,22,37.942031,-120.478821,"Danaus plexippus"
"9470","2021-04-02T14:53:00",2021,4,2,31.327696,-105.234375,"Danaus plexippus"
"9471","2013-06-18T10:05:14",2013,6,18,32.85833,-116.917083,"Danaus plexippus"
"9472","2020-08-08T17:06:36",2020,8,8,32.866225,-117.239625,"Danaus plexippus"
"9473","2021-10-10T13:38:10",2021,10,10,33.542009,-117.780148,"Danaus plexippus"
"9474","2020-11-15T08:03:11",2020,11,15,33.93137,-118.342318,"Danaus plexippus"
"9475","2018-12-17T15:16:00",2018,12,17,32.232881,-110.900323,"Danaus plexippus"
"9476","2019-06-30T20:21:32",2019,6,30,32.782867,-117.027138,"Danaus plexippus"
"9477","2017-09-10T20:01:00",2017,9,10,40.766765,-111.825329,"Danaus plexippus"
"9478","2019-11-01T14:13:25",2019,11,1,25.763943,-100.42926,"Danaus plexippus"
"9479","2020-04-26T16:20:00",2020,4,26,33.195372,-117.341184,"Danaus plexippus"
"9480","2020-11-14T16:27:28",2020,11,14,34.004959,-118.480685,"Danaus plexippus"
"9481","2019-07-28T16:10:11",2019,7,28,40.864175,-111.837075,"Danaus plexippus"
"9482","2021-05-04T00:57:00",2021,5,4,33.902911,-118.175809,"Danaus plexippus"
"9483","2021-07-09T11:36:45",2021,7,9,33.867222,-118.2175,"Danaus plexippus"
"9484","2021-10-13T15:04:35",2021,10,13,25.66848,-100.363533,"Danaus plexippus"
